code	lc	product_name_ca	product_name_de	product_name_en	product_name_es	product_name_fi	product_name_fr	product_name_it	product_name_nl	product_name_pt	product_name_sv	product_name_tr	generic_name_ca	generic_name_de	generic_name_en	generic_name_es	generic_name_fr	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_de	ingredients_text_en	ingredients_text_es	ingredients_text_fi	ingredients_text_fr	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	ingredients_text_ro	ingredients_text_sv	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	lactose_value	lactose_unit	lactose_prepared_value	lactose_prepared_unit	vitamin-c_value	vitamin-c_unit	potassium_value	potassium_unit	phosphorus_value	phosphorus_unit	zinc_value	zinc_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_4_material	packaging_5_material	nutriscore_score_producer	nutriscore_grade_producer	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	sources_fields:org-gs1:gln	sources_fields:org-gs1:gpcCategoryCode	sources_fields:org-gs1:gpcCategoryName	sources_fields:org-gs1:isAllergenRelevantDataProvided	sources_fields:org-gs1:lastChangeDateTime	sources_fields:org-gs1:partyName	sources_fields:org-gs1:productionVariantDescription	sources_fields:org-gs1:publicationDateTime	data_sources
00585626407821001508	es				Finisimo jamon cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00681633508921001975	es				FINISIMO JAMON IBERICO COCIDO															16 g				Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					158	kcal			10	g			3.5	g			1	g			0.6	g					16	g			1.8	g			0.72	g					158	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585617302421001298	es				Finísimo Jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585634200622001444	es				Finísimo jamón cocido																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00584206802322001850	es				Pernil cuit al forn																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.6	g			1.04	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00704425206721001285	es				Finísimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.6	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585614808322001342	es				Finísimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten	en:no-gluten	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00681601009322001966	es				Finísimo jamón ibérico cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					158	kcal			10	g			3.5	g			1	g			0.6	g					16	g			1.8	g			0.72	g					158	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585610307421001276	es				FINISIMO JAMON COCIDO																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584528106322001506	es				Pernil cuit																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g													109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8018896882312	es				Jamon cocido																			Simonini	simonini	Productos a base de carne, Embutidos, Jamón, Jamón cocido, Productos cárnicos italianos	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams,en:italian-meat-products	Sin gluten	en:no-gluten	España	en:spain			0							IT 946-L EC	it-946-l-ec																	100g	100g					129	kcal			4.1	g			1.6	g			0.5	g			0.5	g					23	g			1.6	g			0.64	g					129	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8018896882183	es				Jamón cocido de alta calidad																			Simonini	simonini	Productos a base de carne, Embutidos, Jamón, Jamón cocido, Productos cárnicos italianos	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams,en:italian-meat-products	Sin gluten	en:no-gluten	España	en:spain			0							IT 946-L EC	it-946-l-ec																	100g	100g					144.1	kcal			7.1	g			2.6	g			0.5	g			0	g					20	g			1.6	g			0.64	g					144.1	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8410320372060	es				NaturArte jamón cocido extra															90 g				Campofrio	campofrio	Productos a base de carne, Embutidos, Jamón, Jamón cocido, Jamon-cocido-extra	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams,es:jamon-cocido-extra			España	en:spain			0																									100g	100g					106	kcal			3	g			1	g			0.7	g			0.7	g					19	g			3	g			1.2	g					106	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	11	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps, App - El CoCo
8431876329858	es				Jamon Cocido extra corte clasico															180 g				Carrefour	carrefour	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					98	kcal			2.5	g			1	g			0.8	g			0	g					18	g			1.8	g			0.72	g					98	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	3	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00588226500821001259	es				FINIMO JAMON COCIDO MENOS SAL																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - yuka, Apps
100704402600423001717	es																							Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - smoothie-openfoodfacts, Apps
00585622205421001409	es				Finisimo jamon cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams			España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					16	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585602700323001527	es				Finisimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g			0	g	18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8410320370516	es				Finissimas jamón cocido extra con trufa																			Campofrio	campofrio	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin lactosa	en:no-gluten,en:no-lactose	España	en:spain			0																									100g	100g					101	kcal			2.5	g			1	g			1.5	g			1	g					18	g			1.9	g			0.76	g					101	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00703904001423003620	es				Jamón cocido familiar																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00584218800823001848	es				Jamón cocido al horno																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			25	g			10	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00585602700323001510	es				Finisimo jamon cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00585608003723001574	es				Finísimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00584215208423001818	es				Jamon cocido al horno																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00584201103623001910	es				Pernil cuit al forn																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8414881410612	es				Jamón cocido duroc																			Tello	tello	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Sin colorantes, Sin lactosa	en:no-gluten,en:no-colorings,en:no-lactose	España	en:spain			0																									100g	100g					116	kcal			3.5	g			1.4	g			1	g			1	g					20	g			2	g			0.8	g					116	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00708212907020001261	es				Finísimo paleta cocida menos sal																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					104	kcal			3.2999999523163	g			1.2000000476837	g			2	g			0.60000002384186	g					16.5	g			1.5	g			0.6	g					104	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	3	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
7894904218394	es				Jamon de ala																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					173	kcal			11	g			3	g			0	g			0	g					18	g													173	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - Yuka, Apps, App - El CoCo
00585621905221001395	es				Finissimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585631105619001106	es				Finisimo jamon																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - elcoco, Apps, App - El CoCo
00704401003523001624	es				Finisimo Jamon Cocido al Horno																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00585633700322001511	es				finisimo jamon cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00703930008022003483	es				Jamón cocido familiar																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8410060288300	es				Jamón cocido																			Espuña	espuna	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain			0																									100g	100g					116	kcal			3.6	g			1.1	g			1	g			1	g					20	g			1.8	g			0.72	g					116	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8426262021935	es				Fiambre de Paleta de cocida ahumada																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten	en:no-gluten	España	en:spain			0																									100g	100g					115	kcal			5.1	g			1.7	g			4.4	g			0.5	g					12.9	g			2.4	g			0.96	g					115	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	12	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00704404602023001553	es				Finisimo jamón cocido al horno																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8413475312615	es				Pernil cuit ral																			Ametller Origen	ametller-origen	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					140	kcal			6.9	g			2.4	g			1	g			0.8	g					18.4	g			2.8	g			1.12	g					140	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00584202600523001815	es				"Jamon cociondo, BonÀrea"																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g			0	g	18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00584229998122001709	es				Jamón cocido al horno																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.06	g					18	g													132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00585602700523001518	es				finisimo jamon cocido																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8411030022269	es				Paleta york fianbre																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain			0																									100g	100g																																																																															en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	unknown		e	12	1	28925	-5	-15	1	0									App - yuka, Apps, App - El CoCo
00704428807322001666	es				Finisimo jamon cocido al horno																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00585604501523001533	es				Finíssim Pernil Cuit																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00704433400822001635	es				Finísimo jamón cocido																			Bonarea	bonarea	Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
00704405202423001642	es				Finisimo Jamon Cocido al Horno																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Punto Verde	en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					132	kcal			6	g			2.5	g			1.5	g			0.6	g					18	g			2.5	g			1	g					132	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	d	13	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8411477911072	es				Tiras de jamón cocido braseado															200 g				Auchan	auchan	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido, en:Carnes  Embutidos  Jamón  Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams,en:carnes-embutidos-jamon-jamon-cocido	Sin gluten, Sin lactosa, en:Sin glutenSin lactosa	en:no-gluten,en:no-lactose,en:sin-glutensin-lactosa	España	en:spain	Auchan	auchan	0																									100g	100g					105	kcal			3	g			0.89999997615814	g			1.5	g			1.5	g					18	g			2.2000000476837	g			0.88000001907348	g					105	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	5	e	12	1	28925	-5	-15	1	0									App - yuka, Apps
00585633790322001499	es				Finisimo jamon cocido																					Productos a base de carne, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:prepared-meats,en:hams,en:white-hams	Sin gluten, Punto Verde	en:no-gluten,en:green-dot	España	en:spain	"bonÀrea"	bonarea	0																									100g	100g					109	kcal			3	g			1	g			2.5	g			0.6	g					18	g			2	g			0.8	g					109	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	4	e	12	1	28925	-5	-15	1	0									App - Yuka, Apps
8435039087159	es				Pernil cuit duroc																			Ametller Origen	ametller-origen	Productos a base de carne, Carnes, Embutidos, Jamón, Jamón cocido	en:meats-and-their-products,en:meats,en:prepared-meats,en:hams,en:white-hams			España	en:spain			0																									100g	100g					120	kcal			4.2	g			1.6	g			1	g			0.5	g					19	g			1.5	g			0.6	g					120	kcal																																					en:processed-meat	en:fish-meat-eggs,en:processed-meat		unknown	c	3	e	12	1	28925	-5	-15	1	0									App - yuka, Apps, App - El CoCo
